video_id,uploader,views,rating
EnS01yRyHoA,bigcyc,19798.0,2.62
Eo9TmTElKZ8,kapiszonek,11462.0,2.64
EoBrIvgGlV4,faithhillcma,20101.0,2.6
Ep-91-fyNR0,lllllorzlllll,217927.0,1.69
EqykNom-q64,Variath,10617.0,2.45
ErrGNaNp2Rs,dutchie17,10441.0,1.69
ErrzjGCi3gY,soraknight2006,15210.0,0.0
Erz462g9hqA,guslukee,16180.0,2.33
EsedYWKry6o,Okinawa,13290.0,1.71
EtNpkLOCiZU,sukisuzuki,12664.0,1.96
EuB8ARGq4og,AZNTHAI,20129.0,1.48
EvBWm6KVPVs,Sm0KeHeaD,38262.0,2.52
EvVMq_fWPQs,mauryvcp,56683.0,1.24
EvZiyb0B47c,AdriaanGTAP,11586.0,2.88
Ewgu97vGznY,sexydreamgirls,14401.0,1.67
ExRwODGoFaw,masterofkungfu,12599.0,2.4
Exyw5KsTHCQ,JohnnieTV,18791.0,1.82
EyrcxLu6ctg,hortononon,71610.0,2.06
Ez3JEkg4bpY,BaHHaDiRBANGI,22981.0,2.9
F1uBorGr8ZI,gilbertgotaroot,48672.0,2.19
F3_UgVvOtEo,imakan,14529.0,2.13
F3pFhSZBPvw,LionsGate,227238.0,2.36
F4rpvb9vjEE,ONDCPstaff,17891.0,1.32
F5mWsUu8X7Y,onpluto,33897.0,2.92
F6UYX0uu31w,widdley24,10116.0,2.64
F6di7Vgbp3Y,yxfredxy,17654.0,1.71
F71wc1frrD4,x0laur,33024.0,2.95
F79Sq8zGCKs,Tommyspud,11415.0,2.27
F7B0Zn17NkE,kevincmw2003,27355.0,2.47
F7kysx0FG7o,axelruiz94,14356.0,2.6
F7p99stISyY,codedsignal,22740.0,2.6
F7wNJJd9NUQ,TraenkelBrothers,10783.0,2.73
F9u_EVfjSFo,faythe00,13298.0,0.0
FDlLhRXkbYs,jackbauerpowerhour,27615.0,2.83
FDzYGBEG0wg,iamgoingplaces,47277.0,2.56
FE0kzTrAvQc,thespike1993,10284.0,2.67
FFNKAVvsRBk,ziko3keus,13579.0,2.5
FFR2pgX99Pg,massivearmpit,47061.0,2.11
FFf7AtAOagw,sushiboots,33093.0,2.84
FGi753G_GDw,BillieJoeaz,15842.0,1.27
FHHRASZ5C_Q,willotoons,30142.0,1.56
FHmrvRAOiqc,ArachnidianDream,12312.0,2.56
FKvp-GttuYE,Akuukulaga,18065.0,2.59
FN3aJj50pGA,rubenspastore,16009.0,2.45
FONt47Z0KZg,Sloshthedark,267959.0,2.2
FOoV3zafhIE,oldacz,16989.0,1.42
FOpRIeePUQ8,Iandonaldson,26217.0,2.56
FPf4WgDpAsA,yasehtor,59333.0,2.38
FPnlEwdRlxE,thedragonstar,50192.0,1.95
FPpENzG7aZs,kevafi,846274.0,2.93
FQceoFvGenA,KwAzyoshi,11893.0,1.73
FTDjc8jLfaM,iambabycakes,20081.0,1.26
FTRCqDGKizU,studentshorts,17011.0,2.57
FW8ivt6P2Lw,warnerbrosrecords,286740.0,2.5
FWVtVXc5wZc,b00mster,26650.0,1.73
FWqsa0mDyHw,kbskbs,41304.0,2.74
FZFG5PKw504,areyoustilllistening,72099.0,1.91
FbdzxyPDpAw,pepsicopata,12497.0,1.57
Fc7yWqF28jM,drpearsall,46535.0,1.0
FcTtD50GcxY,lonelygirl15,371267.0,2.49
FcgTVlK-yGY,the888master888,38245.0,2.84
Fd8xMk9b23I,candycritic,13352.0,2.33
Fd9Vmnh9UG0,MrCRONOS,22262.0,0.0
FdYXc91r3Co,alperenenen,41034.0,2.59
FeC3yUFRFiQ,OfficeKashanbo,34454.0,2.15
Ff4CVtssVIw,elcaminos,71872.0,2.11
FfT0dyNws2o,latinology,30649.0,2.08
FglNdXdfP6A,quaa55,26812.0,2.62
FgwH-XngXKo,jamesrstewartaz,12520.0,0.0
Fh0hRAyUNVY,duMaurierking,15156.0,2.47
FiwopciaEI0,tiggerpesk2,19992.0,1.18
FlAmsKBlPIE,japanesebeachgirls,191207.0,2.27
Flatf3ltims,prettyrickyvideos,706544.0,2.75
FluhPsJPsmw,craig2boy,72714.0,2.42
FoIKzPOriTY,xtian2010,34026.0,2.88
FoIXIhvsxMA,CalebMWunderrand,416945.0,1.73
FpRYKM93KRw,To0mY,17746.0,2.86
FpZPWOTn9Sw,JohnnieTV,14927.0,2.36
FqZXVsaD5Ig,leppappa,45183.0,2.37
Fs0kLjezqBQ,Constantine99999,92175.0,2.26
Ft3J-MOd170,blegthbloo,10045.0,2.21
FtNreFJYCpo,danforman16,16097.0,2.71
FuWnU2o8sYQ,megasuggs,16788.0,2.16
FuoImqwF82g,Taskinen,52349.0,0.0
FwRmzYGM8NQ,oldacz,47406.0,2.34
FwifSZSidbA,Princessnu,39856.0,2.36
Fwp0_kgaToM,flotilla1969,11276.0,2.7
FyErDjqHxos,matweller,21075.0,2.68
FyOkPWY__0M,Prepoceros,11614.0,2.41
FzveWoVeiUk,akmga123,19645.0,2.1
G-9GZmkqglI,montybadlad,714418.0,1.49
G0FM3uCJNDY,HeadShooter81,11363.0,2.29
G1LKchVcXWo,GAZBEROTTEN,10615.0,1.8
G2Rvr_5qrH0,gracofadan,316822.0,2.18
G2dE3AEGFhY,JohnnieTV,138630.0,1.7
G3Yh1w6M8dU,fernancey,23079.0,2.98
G3gQwF89308,yamadaalternative,105249.0,2.48
G5JN7p7-b0A,djpizza,36644.0,2.6
G7Xdw4rS8tk,dewuser,91147.0,2.18
GAdKzHxOpwE,Trucoman,22538.0,2.9
GAvpFsxujd0,FunzWolrd,15089.0,2.32
GB8ZqorPQdY,DeJadela,101844.0,2.92
GBDRlmvJZw0,mktxxx,13340.0,2.0
GBZHo6J7G8s,bluemassgroup,24045.0,2.76
GDGFqJyXhvM,dpowers1,29255.0,2.04
GH0a9V6XAq0,mikefreegan,142363.0,2.06
GHCTHH-t2hQ,alvarogl,111566.0,1.87
GHGRjeuPVRI,ausi918,10490.0,2.48
GHWJL7QtX8A,skmonline,14115.0,2.25
GJoBOB9pOtE,stevenlim,22296.0,2.55
GJxIwObm8X8,olumsuzahab,13900.0,1.0
GKnFggeHHSo,Uber13,67497.0,2.75
GLyWey7MKxg,phase32,41305.0,2.03
GMsrUFhpJWs,FXXKFACE,13501.0,2.29
GN2-W1PstDI,Clariesau,34453.0,1.82
GNHVJrUBDJ0,chickenarmy,10160.0,2.0
GORzsrt4lkY,kuzja123,13503.0,2.4
GP-QJNaOZVk,tardpanda,16240.0,2.58
GPHul8nLoTc,HubrisTenebris,10679.0,1.47
GY8HNmaUKtI,Zayne,19422.0,2.49
Gcda1Iey8Tg,discoverer168,12801.0,0.0
Gg5-mqzYFq0,tinedream,119352.0,2.25
GhLbvzO4ZSc,ninzya2002,64172.0,2.77
Ghhh0-qk5nk,imwitorli,23941.0,2.82
GiZBbb2i1Vo,kikabella,17712.0,2.29
GjmtkRV6Rw8,CBS,28065.0,2.5
GjqwzEEci6w,monosodiumglutimate,15289.0,1.71
GlWa7VqaduE,goldslicker,14977.0,1.74
Gp8GzKwBdsg,palermi,23873.0,0.0
GpKRDFFru5s,Deciple87,10719.0,2.8
GpRSyGKWn44,Peacemillion,29437.0,0.0
GriYduvgL6s,kellybrooks1,13810.0,2.61
GsK0iVasS9Q,ssl2italian,14546.0,2.47
Gt2Mn2ucN6w,aprilla2crash,12077.0,2.56
GuCC8eWLnn0,sprakenheit,296116.0,2.87
Gum8FBxpubc,ajay46,33545.0,2.58
GvI0Q60ar84,JustinandBritney,39134.0,1.94
GwtNtjVfcnU,invadertim3,20140.0,1.9
Gx0krfOmcQ4,jackembleton,10496.0,2.86
GyNVj-ozB9s,smithysalmon,243131.0,1.69
H-RomskCJp0,djtansel,10026.0,2.38
H-tghYDLlnk,m2horton,19997.0,2.26
H-xrdkBlPNg,juergen200203,369129.0,1.86
H0-mIfoGva8,nwo2010,13760.0,2.0
H25U4cwysGI,darkanis,10284.0,0.0
H2VXpfpSTSg,jeff262630,20561.0,2.9
H4hU3Ucz1Rw,PuRpLeZ415,17591.0,2.85
H6gZrior5II,camofite,480619.0,2.52
H72gRSMPbOs,mortxtrom,70274.0,2.18
H77ED15gm1Y,nba9876,14739.0,2.82
H9wQt8WyuOI,naikmichel,10820.0,2.22
HAEXtLk2o7w,glozegu,14473.0,2.61
HBEN7zPqJmQ,LoudStudios,161826.0,2.85
HCOnwO7mNwk,paulmkelly,24789.0,2.3
HDrd_ZabbsQ,ChomboMambo,11852.0,1.89
HENQ9b8RV5U,lordofmidgets,10479.0,2.75
HI-OO8EEJno,aves85,50039.0,2.81
HIbfLq-IjvQ,BryceJets,70055.0,2.52
HKbnOMmCzFM,bloodcheif,11207.0,2.62
HLEvhLvtK9E,adamwtf,24848.0,2.75
HLNfUy4phC0,bushbaby999,28099.0,2.85
HM-9Ovv846M,TAVO665,20918.0,2.43
HM3x4mmsm0g,quantya,14470.0,2.85
HMN3JiNrU5o,icannonball,15790.0,2.62
HRsCHaIJpu4,pexers013,14746.0,2.64
HScALliVn1U,diegoabismo,10731.0,1.0
HU5APALHeE0,SeanOhKorea,11006.0,2.22
HX9rkw9S4Fo,hehehemdr,41462.0,2.68
HYGTpfa2oDQ,zhenech,12573.0,2.68
HYShwpcIfkA,gwensexgf,54658.0,2.42
H_nq3iZqIKE,srbrkr,42528.0,1.89
HaHiA_EcyZY,soccer4brazil,37320.0,1.83
Hbly2HefnF8,nestasyu,18444.0,2.89
Hd4kNz7BOCg,missmichamouse,19287.0,2.26
HdncXJ5KI0A,fireworksoflife,22703.0,2.54
HeieKnUBVP0,FERDOX,39166.0,1.78
HewDwtabaJ4,Pixie411,11257.0,2.44
HgQswbsCd2k,warnerbrosrecords,100442.0,2.66
HguMHIHkRgo,TUEVENTO,17576.0,2.57
HhUsn7_Ou2c,cheerysakura88,46017.0,0.0
HhZYLwMvKs8,heypopsugar,10686.0,2.1
Hhy8K5JrjnY,chmit06,25282.0,2.71
HiSS32sdcxM,ECCEProductions,54492.0,2.37
HjGJNuILzsc,Silverseyes,10084.0,2.0
HlBHGz3G4cA,bradbaby,14017.0,2.53
Hm5FOjjI20c,ucankusmedya,10829.0,1.5
Hmj89EJ7zR0,badboyakafish,14322.0,2.85
Hnl_lINJTFo,ipodnanomart,255654.0,2.22
HoJDbj94SHM,michajlof,21051.0,2.12
HpUduduquE4,voreville,119982.0,2.58
HqnQAoZAQBU,Hardie1000,12730.0,2.52
Hqr3K8s-qb8,viraltv,20577.0,2.43
HtOEJghYCaw,newclean,30333.0,1.72
Hw0wMVsBxAc,JensJonkman,29642.0,1.88
Hw4QKY_QWWk,thezachanaut,12877.0,2.71
HxD2FYkmIjE,somayalover,110899.0,2.5
I02wnLFMcvE,teonabalada,20189.0,1.71
I25k9G3hkYs,ydhenm24,12890.0,2.24
I2ahUiGihUQ,n40ca,27380.0,2.5
I2wHHeu5Tvw,eddie1310,82272.0,1.83
I3ePgRkV_DI,dtmcb,44315.0,1.55
I4KQ-nIjuXg,stefy13,17144.0,2.24
I7A883eLr8I,partyplaym8,11237.0,1.83
I7mIHZvzCp0,gla55jaw,11847.0,2.21
I7pma6_t4sM,lionelmessiorg,18580.0,2.86
IAY5q60CmYY,lonelygirl15,553020.0,2.53
IB2TZPZuITo,miklbikl2,73818.0,2.96
IBVVGXQaGb4,brianbress,44597.0,2.45
IBjpeRzdfwM,amyceltic,15399.0,2.3
ID3RStWvl7g,suploser,35105.0,1.7
IDVfNyS-EfY,SekretSyns,10624.0,0.0
IF0TZrvsd7k,spindl3,268167.0,1.57
IGA62mK4ZUA,KatieKickick,55383.0,2.59
IGMliNlXQQw,Rae852004,11226.0,0.0
IGsPlRYbvAU,safaktex,48588.0,2.08
IHfzPQIIW5A,lenay,14326.0,2.16
IIU6Zb9-RCQ,pamelazzzzz,13247.0,2.0
IIX83sSL7GQ,Teletubbiez,44012.0,1.62
IJamK4QuJIs,ancac,13756.0,2.83
IJgXsUlaFvU,AngryAussie,25470.0,2.06
ILEnu8gdus0,chuwichuwi,19522.0,2.64
IM4Jy38Xskc,blockbustera,11838.0,1.29
IN5StQAr7n0,tyler1175,228876.0,2.36
INAGHKbUvcY,NoHoGirls,68943.0,2.2
IQqZ5suZ2MY,clementibus22,25449.0,2.09
ISaO-zPRrx0,harlequeen6,36182.0,2.57
ITJRLhsGMIY,pucherochochinis,13684.0,2.94
IVMgeOyU3Do,kmitsu1,12432.0,0.0
IWspQy4ftWk,ricaeleatsbananas,13072.0,2.67
IYnlS1cEc9Q,gizmodo,518782.0,2.54
IZSqXUSwHRI,toutsmith,495446.0,1.98
IZf8DCQAk78,nguyenjeff,19367.0,2.52
I_nNCIngQEE,wise0ne,14488.0,2.79
IaQgUXQjDGM,viewtifuldp,39950.0,1.45
IbD0NABZ0zs,sluckyoubutt,36232.0,1.69
IcOHBl3twak,clarmanKs,11674.0,2.33
IcRSsNYr5LU,boobtuber46,83461.0,2.62
IfvXGtu44_g,mnw2266,11127.0,2.71
IgEuCSxF8sw,FERDOX,76017.0,2.24
IlLQ6TMirfc,BullyBishop,18687.0,1.54
IntNaBAQwfk,JohnnieTV,14779.0,1.77
IoROd7t9NOQ,cgtlv,21171.0,1.75
IoWgjdmWwrM,Nailon,49226.0,1.39
IoyMyrrIC_Y,bdfan,22472.0,2.84
Ip8_aGOGAOM,Anleub24,78780.0,2.74
IpVQa--1STo,chicagopictures,25604.0,2.87
Ipb8BVlzJ2s,thaartofdez,14844.0,2.59
IrpRPrAYIb4,simonwacko,30403.0,1.81
IsqblxdQt_M,xHeyPunkx,12522.0,2.46
IvuQT95Dv5U,GovernorGirlieMan,14925.0,0.0
IwpmtQe-31I,sampeeters,11822.0,2.83
IwrX-1ujf7c,bikerock,14924.0,1.5
IzJR3AtdL_c,jadehorse,11802.0,2.9
IzmwA1QI1cA,lauren4ever,11533.0,2.67
J00VfZLVxrs,srijitvenkat,10333.0,2.52
J0T3hjcyg70,Rakigako2,23049.0,2.39
J0_PhMdCOAE,metrikerm,13288.0,1.87
J0kiTOWzolc,Pigzi,10952.0,2.27
J10qXZPHYM8,mcazza,16305.0,1.67
J29kbWz3ONs,SupportTheTroopsNow,22740.0,2.96
J2Z-ZFICRac,ulhaugan,23323.0,2.67
J3bWKaDZjRU,justxkillxmehxnow,11161.0,2.42
J4bxiJTkt5k,arabicsoso,10270.0,1.57
J5GvvlO2E6s,tooluxe,47896.0,2.64
J6E_Nq4yWjs,Bombo56,13194.0,2.57
J6KDRvdWM4Q,jdaubenm,29466.0,2.26
J6jPPIEsSy4,SweetSandy1988,59194.0,2.37
J80cMrKPYeM,Jareth64,13895.0,2.94
J94lTiMrG1c,TammyH32,27314.0,2.84
J9acMcxsFm8,mistergreat1,24229.0,2.42
JAj79ROKZ2Y,harpin,14042.0,2.93
JB48-YlkKyc,animeguitarman,12745.0,2.76
JC0hdDzBiWw,vlogolution,16816.0,2.71
JC2AMOYsiLc,twotusks,133775.0,2.04
JD1upg46olk,BobbyHashemi,12027.0,2.8
JDDhICwA0BI,sfdvenom,14417.0,2.14
JF_BP2d57Gw,kittykittyvii,18781.0,2.6
JHjOkRHcTxg,jdjanie,30451.0,1.98
JJGsdteEvxg,tubbytubby135,17161.0,2.64
JJHQ_jQrm-g,matpat100,11854.0,2.38
JK0GZmMhQos,jdaubenm,16685.0,2.28
JMoukjMoTkA,cheerysakura88,26540.0,0.0
JNceFGdH-sE,Chavndemo,311992.0,2.91
JNlGEkMaCqQ,swvirginian,14661.0,0.0
JNsPu_GPEZo,sgoulkav,21036.0,2.93
JPyvw7HW17g,kandah,11403.0,2.44
JReRGUxtr5A,xoxcheckonitxox,13719.0,2.74
JSG0j3dZVAo,dirrty16,358420.0,2.04
JSLh_iGKiwo,supremeruler,18142.0,2.29
JURlu0zl4fg,tzkl,14337.0,0.0
JUpgcwYJjuo,WhitneySpears12345,27522.0,1.25
JVwowKoi7gU,didisapo,11461.0,0.0
JWyYuy6aHH4,Louvorsemfronteiras,14369.0,0.0
JXuX0DrQJeU,smoof7,16602.0,1.99
J_0hOn9qZZI,crunkjunk010,19666.0,2.21
J_gQNniBZ6w,beekman33,104001.0,2.74
J_oIjD9jGig,arnaudf43,13538.0,1.75
JaSYS0s_wt8,jezuzfreek777,14058.0,2.11
Jb4GDJg18y8,ryutoko,10658.0,2.75
JbUWSx5Tnyg,STAR0SS,15642.0,2.5
JbsknroNn8s,pyo666,11941.0,2.53
JbuGSUG9cdg,Cheatingforscience,23370.0,1.55
JcMSooFqQ88,ShowUsYourSet,10741.0,0.0
JdWscncRBbQ,dickndubya,15389.0,2.22
JdwpbZ8pOZ8,sackofrice,12753.0,2.85
JeJEvooLVw4,Ritalounet,112151.0,1.72
JfDjExBRXao,micherpl,11993.0,0.0
JffzsucBDnk,FeelGood187,53283.0,2.73
Jg4686l7rgk,yeesiang,19610.0,2.29
JgKRUxEyC5o,lalapms,22934.0,2.52
JiBXLLrajGQ,Fr3ddyu,15354.0,2.0
Jii_fCtNNl8,cherrygirl99,28321.0,2.79
Jj79EQjpExg,mrrightinc81,13511.0,2.64
JlI17N22w2g,tgreen13,10442.0,2.67
JlJV4itvsmk,Me300,53326.0,2.09
JlhFxJiOaoY,KangHM,13248.0,1.68
JmWIQM-TA9M,yokozuna007,10432.0,2.35
Jm_4_pdBucQ,fwins,67203.0,2.73
JoPw9X2RTYs,phototribune,14808.0,2.79
JrBKbwz9_2s,hloosn8pgs,32945.0,2.56
Jsi_tEKVv9c,l1a1m1o1u1n1t1a1i1n,56298.0,2.79
JszOs3CzMCc,hellnawitsc,23059.0,2.34
Jt2YL6FwfMg,megaman460488,14900.0,2.17
JuPBmAv859I,fizzlertheevil,20909.0,1.84
JwTuXPi9e9Y,NikkiResponseTeam,21599.0,2.01
JwVb8PAzmv0,GTASA123,36700.0,1.55
Jxdb5e8w6ew,SafeJoe,11231.0,2.83
JzqSiKl-Hvc,rudyphd,67260.0,2.67
K0XlObIWCmo,goodsamaritan55,17219.0,0.0
K0ci3YVpwA0,EskiimoFriiend,10908.0,1.8
K0uNPYIoRcc,crhsnow56,12851.0,2.56
K2a1tmD9qAE,Grudge2,365532.0,2.84
K2xhE3sGOhI,UnitedStatesNavy,714412.0,2.55
K3fQFWPlO70,GingerAnne,12862.0,2.75
K83BTKXtkWc,DanuTheManiak,12465.0,2.86
K8Emmjom4No,Sonny767,15710.0,2.19
KA_XgB4tsE0,lumpy911,10379.0,2.98
KAiptieUY9M,hunkshizon,18057.0,1.93
KDLFYubNURo,travelsrilankade,10144.0,2.0
KDztuDmFqes,kantico,31034.0,1.77
KEY8bcPW_nY,minimad666,41109.0,2.94
KGn3L1vsHaQ,germanbuzzi,21618.0,2.36
KGnRgeXCdLw,oliviasgarcia,19887.0,1.77
KHFVF1kF8MI,lojamd,18135.0,1.55
KIWM6XSn17Y,whitneygoddess,13566.0,2.3
KIu9ppuACNk,TheVeiledProphet,14046.0,2.19
KJ090Z8-574,luckyladyjade,10328.0,1.43
KJ_BISxU8lI,vcdclemons,15442.0,2.87
KJsH149fX44,wasteoftape,16443.0,1.67
KMWqIeb7b6g,davezatz,23404.0,2.0
KM_3XUALaUw,skyty84195,17182.0,2.82
KNgSramq_gM,techvids052006,19824.0,0.0
KQAUxsb-CGA,brightwhite22,17793.0,2.7
KRQint0JBAM,thetiger,15735.0,2.95
KT85O_Jktzc,NoHoGirls,450667.0,2.74
KWWvKx0HoKE,zcarter,10034.0,2.97
KXACSJx3nz4,Chiggaz06,27215.0,1.67
KXIsKLDuyhg,Cmndr2698,21839.0,2.37
KYPk6PztNHM,pissproductions,13231.0,1.89
KYSHL6WLSa0,keefnickkillbitches,18799.0,2.64
KYj9VgFyOCs,LatinaLen,55264.0,2.8
KZ3qaSsFsHw,fansitejunkie,12907.0,0.0
KZcH-96JyT8,erenkeros,11751.0,2.86
KZiiM_1C3aQ,sexydreamgirls,42646.0,2.58
Kd15ku_BVR0,lonelygirl15,1006299.0,2.87
Kd1PgMcqBGU,bonjouravous,11198.0,2.6
KdMyY467w4w,JohnnySka,67332.0,1.75
KdkSJbto2SQ,kzymeth,17078.0,0.0
KeIHwP1Vto4,yatirnitzany,16886.0,2.57
Kg2xRih1EdE,markjgrundy,10373.0,2.9
KgGuMUiwbFg,Robban992,28227.0,2.5
Kgc-8KTMtl8,MBCnet,186701.0,2.94
Ki2d8rm0BVc,fizzylouise,41115.0,2.92
Kjdf7ebn5qg,wyllowfsa,13978.0,2.5
KjuyLB85oDQ,knljulylety,24032.0,2.75
KkWQqzQOFcs,Mike3045,35544.0,1.95
KknsUQA5cx4,ajparry89,11062.0,1.86
KkqOnLVJfLQ,brockxc,80683.0,2.16
Kn6qnjfdFrM,goldar777,11306.0,2.16
Ko14DC4b1tg,trjr12345,13860.0,1.41
KoOhnoGakws,iwasprobablyhigh,10629.0,2.36
Kq6MEZMFUK4,FeldherrJoKe,24168.0,2.77
KrQ01DRfHo4,ironicmelody,15861.0,2.6
KrWkyl6Bqe0,SpFamG24,30252.0,2.0
KrescomvHnU,wonkalex,29398.0,2.72
Ks-lYwuPpKE,m4gic2,10648.0,0.0
KsqGa3R84_A,mikeesco,10146.0,1.53
Kt9PJ6a6kIU,CrypticMinds,28658.0,2.87
KueSRSBYrss,funbergbrute,14655.0,2.81
KwL1_50mYYs,anwad1,28524.0,2.62
KwZCRI3RdJg,brezza,10689.0,2.36
KyfbqglbcMc,mrpregnant,69696.0,2.96
KykgV4P_ysI,yorath11,31015.0,1.56
L-BC4T-12Us,thebigmagu,23701.0,2.02
L0me3_P8kws,thenkzkiez,29393.0,1.9
L1-5RDNF1jo,amycrowther,80909.0,2.44
L1Bxgc2avl0,theexploit,15924.0,2.0
L1_E9nBVpUc,soldiersstory,14031.0,2.38
L4tyQ1HKMS0,Sword2006,12257.0,2.55
L5lglAGpXb0,terrortshirt,12717.0,2.95
L6_MUDjwEgg,we10douga,44218.0,2.69
L7PQTfDxJRQ,NoHoGirls,424597.0,2.27
L7QovpIl27E,Poparazzo,25060.0,2.0
L7SyLSQ8Pvc,boogieuno,68753.0,2.0
L8n_5rmhP4o,pgruver,19152.0,2.53
L8vR7X5OLMw,zohali,10239.0,2.5
L9jjFD17k70,ajvalverde,15150.0,2.0
L9kg1NqC4rs,skgirls,144153.0,2.55
LAfM-XbFjMo,bangdoll44,44057.0,0.0
LAzXdFcbkbQ,iride426s,78856.0,2.29
LCCSNN-hvgg,nelly151990,11362.0,2.05
LDpabVdRbzA,rameshsimran,17267.0,2.2
LE-xKCOSCsc,Kramer381,17597.0,2.42
LE49PQHLEWk,grntrss,12528.0,2.1
LEI4a-ZZ7T4,jasminesu,52580.0,2.06
LEJ7eyr3O28,seraphinous,14874.0,2.93
LFG5lk6Gsn8,uItrAslan,15866.0,0.0
LGYwp7ejz84,Holyfiremikey,25518.0,2.74
LH8V0cSgjhQ,erinobrien,108293.0,2.72
LI98RupZHXc,macblasta,30306.0,2.71
LIhC_tNhWHY,philleif,20460.0,2.45
LJy-KOfYhbU,ashycatkristo,26516.0,2.13
LLLZYatAR-k,hogwild,23418.0,2.82
LMsgKdQ-gBM,merlinkma21,137490.0,2.43
LOAunpk54PA,DellVlog,53925.0,2.52
LObuO-4ceuk,sophniqueproductions,55064.0,2.18
LOdSctUe6Gg,antiwylinout,134507.0,1.84
LQBF1HkpO9s,rspark09,28507.0,1.68
LQVC7TTEgV8,gogetin,12428.0,2.47
LQo0JKqQ0vQ,HumansAreDead,10207.0,2.93
LRIOy5byAd0,americanfamily,58001.0,2.61
LRZPRqk6x58,vanzee,81935.0,2.72
LRb8JwQTXwM,bubsmoto,16203.0,2.0
LRtLnqxS7pc,eurostars,63504.0,1.38
LSNjW1Ee6DI,theytookitdown,22371.0,2.67
LTMn5nWF2mY,leandrotelesrocha83,292515.0,1.83
LT_hANutPqo,iamaphotographer,15492.0,2.33
LUYfOjFcwsw,shandrim,15996.0,0.0
LV4QcI0pSHo,AmyAndAirwaves,22486.0,1.33
LVCYtZu5fmk,Petitprox,32180.0,2.43
LVO0Z_oXr48,ckydbv,19316.0,2.29
LW3mQVn915E,cheerysakura88,23978.0,0.0
LXznyAQaCLg,166663211,61456.0,1.65
LYLwL5W3kp4,BraveDave,221720.0,2.69
LadxKrRvevk,ncortex,15479.0,1.75
Lc53gTIpa8A,t7mol,133560.0,2.19
Le0wtjV-I9w,Prema999,10058.0,0.0
LeBvje-X26E,VinnySabs,349653.0,2.47
LfAaY1p_2Is,lonelygirl15,168389.0,2.95
LiMN-aszIvg,cheezwiz1410,12214.0,2.41
Lj-aXXbGOP4,Adonai87,12007.0,2.5
Lk2_zahVuJE,steve3416,12570.0,2.33
LlK4Ba1hjS8,minasaurus,11725.0,0.0
LlSf0KJGVhg,tundapuz,10760.0,2.76
Lm-6cZ2F8Y4,nonfateinapoletani,10475.0,2.33
LnqHGjRkurQ,homerjpsimpson,18868.0,1.12
LoTo-ZnkNec,azareth012,15135.0,2.5
Lr3ZxVK5XRU,clacoclaco,17907.0,2.79
LrHC-YIfgIM,stehoole,15309.0,1.28
LrIRQRRBSCU,jdwsxx,403207.0,1.83
LsLdjYwd5GI,javishady,52024.0,2.38
Lv7r1DoxgVY,charlieludden,17321.0,2.95
Lx3ZishIN-s,josefo28,38703.0,1.32
Lx_8hdHglkI,IpodAdvance,22640.0,2.79
Lxeo1U3oagw,Xlm0,49001.0,1.64
LxycZWPowDU,learnsalsa,57780.0,2.5
LyNnGg45vto,CBS,62089.0,2.24
M1KQefb7UnU,richardisgay,16914.0,2.97
M1lg_7eeth8,infonacional,10475.0,2.71
M1zWlIYJIyY,erkkkkk,14538.0,2.05
M2iHMNyMyTg,sf2f23f,27910.0,2.33
M5GbaFhMhj8,ImprovEverywhere,201509.0,2.02
M6TGMozMQ0s,lilfizz4eva,11437.0,2.88
M7WPCIBvri0,allenwilkie,89783.0,1.54
M8BOW5HnDOg,Jtowntobuffalo,68987.0,2.38
M8Y2n9ssV4I,TheWeinsteinCompany,61762.0,2.58
M8jWRdpnKsU,erinrae822,14687.0,2.33
M9foY2suQcA,crazyfootie,27881.0,2.5
MAe1g-HOX54,mikeyd,15178.0,2.38
MDV9Al0e_T0,lazygirlsinfo,32116.0,2.62
MDmliX5RvFs,cheerysakura88,54030.0,0.0
MEDQKPZeYoA,longhairworld,14028.0,2.0
MEm_nNcwwYg,kusultimate,14349.0,0.0
MF4LI6wAVB8,onpluto,21362.0,2.21
MGehIEGDVXo,kior12,22862.0,1.0
MH0jx6d9Oeo,Gangsta5555,11532.0,2.36
MIRu0_ErCvQ,littleloca,139118.0,2.98
MKNzmU4G1sE,xexter,245664.0,2.45
MM8bFV3QPeI,Jackvo03,36565.0,1.82
MN1JkaWOeaQ,NellyFurtado,352244.0,2.79
MRtLvCh7Crw,shine129,10352.0,1.66
MS3zHquZ2LQ,lilbuck7o2,20741.0,2.86
MShouMPmBxA,juan69,15815.0,2.91
MTtLZgvnVRU,castingcall,37311.0,2.55
MV1MCcZZsh0,BUYFOX,138426.0,0.0
MYcR4bcAWtw,Jtlacrozmaster,67050.0,1.34
MZFaJgdYw5A,workshoplive,30515.0,2.48
M_IAlQYAdIQ,sinnramen,14557.0,2.11
MaHqYlME8CM,EarleyPalmerEdwards,35450.0,1.9
MaPiXE83L_c,weckytio,18352.0,1.45
Mbq50XpehhU,shojish,17622.0,2.0
MeitKuYV4yg,CryKoda,48875.0,2.37
MfGKlCsw8b4,mercymann,44363.0,2.34
MfHiVh97S5M,hoonfan3ed1975,130639.0,2.09
MfldqdHFZxc,kevdog2,23693.0,2.38
MgTNZWPclek,ginkohead,26308.0,2.44
MhCbPtyYAQk,melmene,15998.0,2.8
MiIOKa4Tez4,Rae852004,12630.0,0.0
MjBpjfDhh4I,JonnyJohn88,34105.0,0.0
